time,amplitude
0.0,-0.6324279920361211
0.0010002000400080016,3.601881060280678
0.002000400080016003,6.087789290766278
0.0030006001200240046,8.449448318443686
0.004000800160032006,10.716064942625177
0.005001000200040008,13.208557570286684
0.006001200240048009,14.834033439086012
0.007001400280056011,15.685942841672256
0.008001600320064013,15.853664606545923
0.009001800360072015,16.355306057379387
0.010002000400080016,15.742711179556101
0.011002200440088018,15.540253759517267
0.012002400480096018,14.989834795862533
0.01300260052010402,13.777110807289052
0.014002800560112022,12.546298940178566
0.015003000600120024,11.632270421917807
0.016003200640128026,11.240873594776001
0.017003400680136026,10.144015333299874
0.01800360072014403,10.689800079068531
0.01900380076015203,10.437456979515316
0.020004000800160033,10.203005538738383
0.021004200840168033,10.344925252733495
0.022004400880176037,11.048118193118624
0.023004600920184037,11.918295695486256
0.024004800960192037,13.418065048056231
0.02500500100020004,15.025564204999945
0.02600520104020804,16.028513377565083
0.027005401080216044,17.272144074479364
0.028005601120224044,18.47937165425966
0.029005801160232048,19.699434258902222
0.030006001200240048,19.011051994175293
0.03100620124024805,18.755602866698542
0.03200640128025605,19.01939175070747
0.033006601320264055,18.6114181424744
0.03400680136027205,17.485830518970314
0.035007001400280055,15.72772069970873
0.03600720144028806,14.62086025816704
0.03700740148029606,11.486599718694807
0.03800760152030406,9.737983810531759
0.03900780156031206,8.774933583035088
0.040008001600320066,5.782631807510937
0.04100820164032806,3.658692445367404
0.042008401680336066,2.326947555548698
0.04300860172034407,0.4219949735513244
0.04400880176035207,-1.579409262387839
0.04500900180036007,-1.5343363088957123
0.04600920184036807,-1.4470956003391149
0.04700940188037608,-0.9599074358799397
0.048009601920384073,-0.5208909475589788
0.04900980196039208,0.8326035858043183
0.05001000200040008,1.191758283335883
0.051010202040408084,2.827926824906146
0.05201040208041608,4.290058525337036
0.053010602120424084,5.1599486495107625
0.05401080216043209,6.571900269258215
0.05501100220044009,6.830866053605369
0.05601120224044809,6.42998785446174
0.05701140228045609,7.591420428505287
0.058011602320464095,6.114583093437194
0.05901180236047209,6.072966692857672
0.060012002400480095,4.256091456475938
0.0610122024404881,3.3589934368366894
0.0620124024804961,1.641808044335811
0.0630126025205041,-0.4268841794032139
0.0640128025605121,-2.544523080128338
0.0650130026005201,-5.0474773594205145
0.06601320264052811,-7.476178312162261
0.06701340268053611,-8.687776497477659
0.0680136027205441,-11.313492983267679
0.0690138027605521,-12.504365118154528
0.07001400280056011,-13.693648293221342
0.07101420284056811,-14.912030883635127
0.07201440288057612,-13.771498240662282
0.07301460292058412,-14.43084864172722
0.07401480296059212,-12.593008777369558
0.07501500300060011,-11.101064687136429
0.07601520304060812,-10.566479708977784
0.07701540308061612,-9.619643100398962
0.07801560312062412,-7.514173353186399
0.07901580316063213,-7.128904868789249
0.08001600320064013,-5.815396083182097
0.08101620324064814,-3.878474344731797
0.08201640328065612,-4.1147845446029905
0.08301660332066413,-3.478487639743021
0.08401680336067213,-2.3340676873719026
0.08501700340068014,-3.2902993875913618
0.08601720344068814,-3.8718594622417775
0.08701740348069614,-5.139531607287536
0.08801760352070415,-4.819369146894117
0.08901780356071214,-6.084642019131304
0.09001800360072014,-7.570264035800045
0.09101820364072814,-8.11266621066888
0.09201840368073615,-8.766952837603688
0.09301860372074415,-9.323606901760087
0.09401880376075215,-8.606345257214373
0.09501900380076016,-8.876041321963456
0.09601920384076815,-8.139718229906395
0.09701940388077615,-6.293255878319847
0.09801960392078415,-5.619956405811023
0.09901980396079216,-2.8749319341453647
0.10002000400080016,-1.193999274879227
0.10102020404080816,2.0746515290091607
0.10202040408081617,5.023898054410546
0.10302060412082417,7.623910247696458
0.10402080416083216,10.617067764193528
0.10502100420084017,12.59179681749469
0.10602120424084817,15.034821796696926
0.10702140428085617,16.50476965084395
0.10802160432086418,18.46015907580084
0.10902180436087218,19.006498830121576
0.11002200440088018,19.538157004975925
0.11102220444088817,19.896679227353367
0.11202240448089618,19.798592049585576
0.11302260452090418,18.096354759992476
0.11402280456091218,17.39640787589494
0.11502300460092019,15.97970816992274
0.11602320464092819,15.166052425431047
0.1170234046809362,13.521875615113792
0.11802360472094418,12.428758634891725
0.11902380476095219,10.634256219204127
0.12002400480096019,10.924219168843667
0.1210242048409682,9.600522919235141
0.1220244048809762,10.460954596232623
0.1230246049209842,9.19098587773059
0.1240248049609922,9.592725114182807
0.1250250050010002,10.703892087815293
0.1260252050410082,11.844275781298848
0.1270254050810162,12.07186215885108
0.1280256051210242,13.053174578611404
0.1290258051610322,14.467111315707452
0.1300260052010402,14.867525793138748
0.13102620524104822,16.547603878925443
0.13202640528105622,16.57162612825638
0.13302660532106422,17.94108318792586
0.13402680536107223,18.203032431504738
0.13502700540108023,16.878344854559668
0.1360272054410882,16.19970065631422
0.1370274054810962,15.59293414936543
0.1380276055211042,12.794714382288326
0.13902780556111222,12.06317049107025
0.14002800560112022,10.793250325808136
0.14102820564112822,7.799040693766342
0.14202840568113623,6.057814270454258
0.14302860572114423,5.13716980144674
0.14402880576115223,2.400444279302883
0.14502900580116024,1.2054704008741388
0.14602920584116824,0.9191131761610296
0.14702940588117624,-0.08420580587496287
0.14802960592118425,-0.5080391795937995
0.14902980596119225,0.02234008130344678
0.15003000600120023,0.8831163947103181
0.15103020604120823,1.931219671142415
0.15203040608121624,3.4532366858763273
0.15303060612122424,4.653307770431071
0.15403080616123224,6.380976893210439
0.15503100620124025,7.0041088093618304
0.15603120624124825,8.897043743903033
0.15703140628125625,10.088629619565776
0.15803160632126426,10.777057609490775
0.15903180636127226,11.312420722226703
0.16003200640128026,11.134701523744978
0.16103220644128827,10.99188031764246
0.16203240648129627,9.644058230574032
0.16303260652130427,8.54084183459599
0.16403280656131225,7.234393642229845
0.16503300660132025,4.910888020266395
0.16603320664132826,3.324575583797653
0.16703340668133626,1.1312028140726031
0.16803360672134426,0.12499987053686445
0.16903380676135227,-3.141279095756663
0.17003400680136027,-5.304058746786767
0.17103420684136827,-7.248723564067065
0.17203440688137628,-7.867202504403059
0.17303460692138428,-8.592559679569783
0.17403480696139229,-8.778809876955183
0.1750350070014003,-9.588648885306904
0.1760352070414083,-7.900776809200918
0.1770354070814163,-7.124806171840091
0.17803560712142427,-6.294109730692267
0.17903580716143228,-4.908866640126115
0.18003600720144028,-4.253436031238943
0.18103620724144828,-2.582938280255683
0.1820364072814563,-1.281957388719649
0.1830366073214643,0.06442569949865339
0.1840368073614723,1.014537411233701
0.1850370074014803,1.3565633680399694
0.1860372074414883,1.6245216424510087
0.1870374074814963,1.0723368449943507
0.1880376075215043,0.5255987452399933
0.1890378075615123,-0.6562294447825481
0.19003800760152031,-0.23729344981216316
0.19103820764152832,-1.9601341367238174
0.1920384076815363,-2.7355758672942345
0.1930386077215443,-4.660599749568632
0.1940388077615523,-6.179440096232765
0.1950390078015603,-6.449406484628737
0.1960392078415683,-6.680927901906673
0.1970394078815763,-7.9665990513107
0.19803960792158432,-7.434212686151287
0.19903980796159232,-6.765540611536197
0.20004000800160032,-6.35464192813044
0.20104020804160833,-4.187702849696573
0.20204040808161633,-2.680743750353491
0.20304060812162433,-0.009536143728724356
0.20404080816163234,1.3520697968360356
0.20504100820164034,2.0711988245515967
0.20604120824164834,5.690391528449787
0.20704140828165632,7.833886311997195
0.20804160832166432,9.261433283586948
0.20904180836167233,10.66198437238072
0.21004200840168033,13.120410588587898
0.21104220844168833,12.543120693564221
0.21204240848169634,13.097379327821368
0.21304260852170434,12.288289189937743
0.21404280856171234,12.604539976107162
0.21504300860172035,11.081830042212006
0.21604320864172835,8.878809820200873
0.21704340868173636,7.010850433429745
0.21804360872174436,5.863674739906875
0.21904380876175236,3.0459411046723797
0.22004400880176037,2.156163031739508
0.22104420884176834,-0.23186768090282872
0.22204440888177635,-0.7815862471760819
0.22304460892178435,-1.3604597538148848
0.22404480896179235,-2.5606191819584385
0.22504500900180036,-2.715091367114368
0.22604520904180836,-2.1464359018812496
0.22704540908181636,-1.3915108210062097
0.22804560912182437,-1.6691049718118736
0.22904580916183237,-0.42075759837048043
0.23004600920184037,0.45607215261415623
0.23104620924184838,1.8739838556880979
0.23204640928185638,2.875323663527844
0.23304660932186438,4.164323593713039
0.2340468093618724,5.350876656317032
0.23504700940188036,6.529422235032518
0.23604720944188837,6.7074364240505036
0.23704740948189637,7.833886513666286
0.23804760952190437,7.269222244324081
0.23904780956191238,6.178488456463731
0.24004800960192038,5.116322261766803
0.24104820964192838,3.9983267789202066
0.2420484096819364,2.679589724718907
0.2430486097219444,1.5950400012457777
0.2440488097619524,-0.7876054355170117
0.2450490098019604,-2.0058478066368277
0.2460492098419684,-3.33161360807619
0.2470494098819764,-2.7023978114719216
0.2480496099219844,-4.5980940960814
0.24904980996199239,-5.0906493385526845
0.2500500100020004,-5.08985716502154
0.2510502100420084,-4.501212899834202
0.2520504100820164,-3.0433091155454157
0.2530506101220244,-1.455405520784692
0.2540508101620324,0.25627437925258423
0.2550510102020404,0.8977107796700934
0.2560512102420484,2.983224558339178
0.2570514102820564,5.480113277113676
0.2580516103220644,6.795766347131047
0.2590518103620724,8.084184647931282
0.2600520104020804,9.881485959147371
0.26105221044208843,11.193575716108757
0.26205241048209643,11.006993718154677
0.26305261052210444,12.133315361552194
0.26405281056211244,10.607575872182862
0.26505301060212044,9.856295131027334
0.26605321064212845,7.951875525762192
0.26705341068213645,7.411043520348659
0.26805361072214445,6.580549039271039
0.26905381076215246,3.80859717388771
0.27005401080216046,2.6060663486833358
0.2710542108421684,-0.673168653017521
0.2720544108821764,-0.9865931514876507
0.2730546109221844,-4.055063738203595
0.2740548109621924,-5.515016446297662
0.2750550110022004,-6.475635243636637
0.2760552110422084,-6.913533552843202
0.27705541108221643,-7.438037324324689
0.27805561112222443,-7.1845843462760675
0.27905581116223244,-6.572419276463214
0.28005601120224044,-5.875970483033444
0.28105621124224844,-3.883657845128439
0.28205641128225645,-2.637093045389296
0.28305661132226445,-0.7740391989285639
0.28405681136227245,0.15897430831938503
0.28505701140228046,0.4631608961175074
0.28605721144228846,1.8249979064806274
0.28705741148229647,2.599958097858783
0.28805761152230447,2.70362826134673
0.28905781156231247,1.9519539563334767
0.2900580116023205,2.00608603332479
0.2910582116423285,0.9128635534372558
0.2920584116823365,-1.8027007662527859
0.2930586117223445,-1.5549202405724833
0.2940588117623525,-3.630037061036427
0.2950590118023605,-5.620251499925285
0.2960592118423685,-8.164734548408015
0.2970594118823765,-8.511671908594215
0.2980596119223845,-9.48327056052329
0.29905981196239245,-10.870687768575042
0.30006001200240046,-11.058742412467522
0.30106021204240846,-11.598143281716931
0.30206041208241646,-12.30878245426183
0.30306061212242447,-10.667456296139108
0.30406081216243247,-9.71019532289978
0.3050610122024405,-9.727242654008155
0.3060612122424485,-7.408366606294806
0.3070614122824565,-5.175063574093651
0.3080616123224645,-4.5044866033874005
0.3090618123624725,-2.6608813862830236
0.3100620124024805,-0.9872104407328539
0.3110622124424885,-0.14384856597872797
0.3120624124824965,0.5490207533923301
0.3130626125225045,0.7447664110770662
0.3140628125625125,0.06755292299219628
0.3150630126025205,0.4428482113120752
0.3160632126425285,-0.6844943806998536
0.3170634126825365,-3.388936239197613
0.3180636127225445,-4.112260244333472
0.3190638127625525,-5.800860160772422
0.3200640128025605,-7.527612748591944
0.32106421284256853,-9.400980788345027
0.32206441288257653,-11.366928628895232
0.32306461292258454,-13.66598145497709
0.32406481296259254,-15.520214647712944
0.32506501300260054,-16.16253658280817
0.32606521304260855,-17.80771802140685
0.32706541308261655,-17.80869134100124
0.3280656131226245,-18.179668930731186
0.3290658131626325,-17.131115812867673
0.3300660132026405,-17.187285764122738
0.3310662132426485,-15.240213047339555
0.3320664132826565,-13.680442941728947
0.3330666133226645,-12.187611315520918
0.3340668133626725,-10.557700054576754
0.3350670134026805,-9.693220620306127
0.33606721344268853,-7.649200972706935
0.33706741348269653,-6.140795247454147
0.33806761352270454,-4.615225034739682
0.33906781356271254,-4.212602809298835
0.34006801360272054,-3.7240770619204002
0.34106821364272855,-3.0074899396639805
0.34206841368273655,-4.036199455782345
0.34306861372274455,-3.659992239181071
0.34406881376275256,-4.546866304261185
0.34506901380276056,-4.906291600972513
0.34606921384276856,-5.265500577260222
0.34706941388277657,-7.9370355638363215
0.34806961392278457,-7.279327992630218
0.3490698139627926,-7.76279878966029
0.3500700140028006,-8.62834705886633
0.3510702140428086,-8.172741093765604
0.3520704140828166,-7.964635074625649
0.3530706141228246,-7.001289093322931
0.3540708141628326,-5.464118479342583
0.3550710142028406,-4.365198062790247
0.35607121424284854,-3.1948951446886165
0.35707141428285655,0.7389047825872375
0.35807161432286455,2.434865118324199
0.35907181436287255,4.711325166160077
0.36007201440288056,6.515773201522436
0.36107221444288856,8.877593705238846
0.36207241448289657,10.742309721023346
0.36307261452290457,12.186580816751501
0.3640728145629126,13.255644061081897
0.3650730146029206,13.339389729960269
0.3660732146429286,14.117113127627576
0.3670734146829366,13.296359429067694
0.3680736147229446,12.47628136016819
0.3690738147629526,11.314034599072817
0.3700740148029606,9.216730956132588
0.3710742148429686,8.369980224562232
0.3720744148829766,6.574419458465368
0.3730746149229846,4.756984335719086
0.3740748149629926,1.7559934417270138
0.3750750150030006,0.34834573429357735
0.3760752150430086,-0.7420352923622185
0.3770754150830166,-2.66653990431721
0.3780756151230246,-1.9379496716033926
0.3790758151630326,-3.487626215216117
0.38007601520304063,-2.66620259311246
0.38107621524304863,-3.4776953252843286
0.38207641528305664,-2.0177844411702206
0.38307661532306464,-1.0516099369332081
0.3840768153630726,0.3207357057512469
0.3850770154030806,1.5617378104622701
0.3860772154430886,2.5712618190176353
0.3870774154830966,3.0620949822840844
0.3880776155231046,4.024259310720739
0.3890778155631126,3.1945763321722884
0.3900780156031206,3.9259498547093328
0.3910782156431286,3.853844727514066
0.3920784156831366,2.4409148661754174
0.3930786157231446,2.1362877982451343
0.3940788157631526,-0.13599597538071695
0.3950790158031606,-0.4823381916756776
0.39607921584316863,-2.6196598787115493
0.39707941588317663,-4.425082598925212
0.39807961592318464,-5.586142284015194
0.39907981596319264,-8.13048687007863
0.40008001600320064,-9.777177205903781
0.40108021604320865,-11.965923343791596
0.40208041608321665,-12.478582687801184
0.40308061612322466,-13.681396271080077
